"Source";"Destination";"Relationship"
174;25222;-1
174;25229;-1
174;25273;-1
174;25277;-1
174;25286;-1
174;25308;-1
174;25335;-1
174;25358;-1
174;25374;-1
174;25375;-1
174;25376;-1
174;25424;-1
174;25447;-1
174;25459;-1
174;25466;-1
174;25467;-1
174;25509;-1
174;25512;-1
174;25525;-1
174;25542;-1
174;25593;-1
174;25605;-1
174;25614;-1
174;25619;-1
174;25626;-1
174;25627;-1
174;25630;-1
174;25649;-1
174;25653;-1
174;25655;-1
174;25660;-1
174;25673;-1
174;25677;-1
174;25678;-1
174;25687;-1
174;25689;-1
174;25693;-1
174;25694;-1
174;25697;-1
174;25706;-1
174;25710;-1
174;25712;-1
174;25728;-1
174;25735;-1
174;25740;-1
174;25755;-1
174;25770;-1
174;25778;-1
174;25788;-1
174;25791;-1
174;25805;-1
174;25809;-1
174;25814;-1
174;25818;-1
174;25826;-1
174;25829;-1
174;25831;-1
174;25837;-1
174;25842;-1
174;25844;-1
174;25851;-1
174;25853;-1
174;25861;-1
174;25871;-1
174;25885;-1
174;25890;-1
174;25896;-1
174;25899;-1
174;25902;-1
174;25914;-1
174;25933;-1
174;25935;-1
174;25943;-1
174;25946;-1
174;25952;-1
174;25953;-1
174;25955;-1
174;25956;-1
174;25961;-1
174;25981;-1
174;25997;-1
174;26004;-1
174;26006;-1
174;26018;-1
174;26027;-1
174;26057;-1
174;26068;-1
174;26071;-1
174;26075;-1
174;26076;-1
174;26077;-1
174;26089;-1
174;26110;-1
174;26120;-1
174;26135;-1
174;26143;-1
174;26168;-1
174;26172;-1
174;26176;-1
174;26189;-1
174;26200;-1
174;26209;-1
174;26215;-1
174;26220;-1
174;26246;-1
174;26271;-1
174;26272;-1
174;26277;-1
174;26288;-1
174;26292;-1
174;26312;-1
174;26347;-1
174;26353;-1
174;26367;-1
174;26370;-1
174;26375;-1
174;26393;-1
174;26407;-1
174;26413;-1
174;26417;-1
174;26444;-1
174;26447;-1
174;26448;-1
174;26465;-1
174;26467;-1
174;26476;-1
174;26483;-1
174;26484;-1
174;26485;-1
174;26503;-1
174;26508;-1
174;26522;-1
174;26537;-1
174;26541;-1
174;26542;-1
174;26548;-1
174;26551;-1
174;26554;-1
174;26558;-1
174;26571;-1
174;26575;-1
174;26629;-1
174;26643;-1
174;26646;-1
174;26651;-1
174;26652;-1
174;26653;-1
174;26654;-1
174;26662;-1
174;26669;-1
174;26674;-1
174;26677;-1
174;26688;-1
174;26694;-1
174;26697;-1
174;26700;-1
174;26714;-1
174;26716;-1
174;26725;-1
174;26726;-1
174;26730;-1
174;26738;-1
174;26740;-1
174;26744;-1
174;26750;-1
174;26766;-1
174;26768;-1
174;26769;-1
174;26773;-1
174;26778;-1
174;26779;-1
174;26785;-1
174;26790;-1
174;26801;-1
174;26803;-1
174;26817;-1
174;26819;-1
174;26827;-1
174;26835;-1
174;26838;-1
174;26859;-1
174;26873;-1
174;26878;-1
174;26890;-1
174;26904;-1
174;26911;-1
174;26913;-1
174;26917;-1
174;26919;-1
174;26929;-1
174;26932;-1
174;26935;-1
174;26939;-1
174;26944;-1
174;26950;-1
174;26956;-1
174;26962;-1
174;26965;-1
174;26969;-1
174;26970;-1
174;26974;-1
174;26988;-1
174;26991;-1
174;26996;-1
174;26997;-1
174;27005;-1
174;27006;-1
174;27008;-1
174;27015;-1
174;27024;-1
174;27161;-1
174;27169;-1
174;27172;-1
174;27173;-1
174;27204;-1
174;27208;-1
174;27228;-1
174;27240;-1
174;27245;-1
174;27251;-1
174;27258;-1
174;27264;-1
174;27280;-1
174;27288;-1
174;27298;-1
174;27300;-1
174;27310;-1
174;27313;-1
174;27314;-1
174;27329;-1
174;27335;-1
174;27342;-1
174;27345;-1
174;27347;-1
174;27385;-1
174;27387;-1
174;27389;-1
174;27399;-1
174;27413;-1
174;27419;-1
174;27424;-1
174;27447;-1
174;27471;-1
174;27491;-1
174;27495;-1
174;27501;-1
174;27514;-1
174;27525;-1
174;27531;-1
174;27533;-1
174;27536;-1
174;27537;-1
174;27541;-1
174;27552;-1
174;27553;-1
174;27554;-1
174;27582;-1
174;27585;-1
174;27589;-1
174;27603;-1
174;27616;-1
174;27627;-1
174;27630;-1
174;27647;-1
174;27705;-1
174;27750;-1
174;27775;-1
174;27822;-1
174;27924;-1
174;27978;-1
174;28007;-1
174;28110;-1
174;28283;-1
174;28317;-1
174;28378;-1
174;28397;-1
174;28408;-1
174;28438;-1
174;28453;-1
174;28458;-1
174;28466;-1
174;28478;-1
174;28509;-1
174;28663;-1
174;28707;-1
174;28747;-1
174;28753;-1
174;28757;-1
174;28768;-1
174;28786;-1
174;28792;-1
174;28837;-1
174;28886;-1
174;28907;-1
174;28908;-1
174;28914;-1
174;28917;-1
174;28929;-1
174;28931;-1
174;28939;-1
174;28941;-1
174;28959;-1
174;28971;-1
174;28974;-1
174;28978;-1
174;28988;-1
174;28999;-1
174;29003;-1
174;29014;-1
174;29045;-1
174;29049;-1
174;29075;-1
174;29076;-1
174;29091;-1
174;29102;-1
174;29117;-1
174;29119;-1
174;29140;-1
174;29141;-1
174;29154;-1
174;29165;-1
174;29169;-1
174;29170;-1
174;29222;-1
174;29231;-1
174;29242;-1
174;29246;-1
174;29297;-1
174;29311;-1
174;29321;-1
174;29322;-1
174;29391;-1
174;29396;-1
174;29401;-1
174;29422;-1
174;29446;-1
174;29449;-1
174;29479;-1
174;29488;-1
174;29513;-1
174;29518;-1
174;29522;-1
174;29553;-1
174;29582;-1
174;29596;-1
174;29605;-1
174;29607;-1
174;29608;-1
174;29611;-1
174;29632;-1
174;29636;-1
174;29639;-1
174;29650;-1
174;29656;-1
174;29659;-1
174;29671;-1
174;29680;-1
174;29691;-1
174;29708;-1
174;29716;-1
174;29746;-1
174;29757;-1
174;29760;-1
174;29762;-1
174;29773;-1
174;29786;-1
174;29787;-1
174;29801;-1
174;29802;-1
174;29808;-1
174;29825;-1
174;29826;-1
174;29844;-1
174;29851;-1
174;29852;-1
174;29854;-1
174;29862;-1
174;29868;-1
174;29873;-1
174;29886;-1
174;29889;-1
174;29893;-1
174;29901;-1
174;29914;-1
174;29930;-1
174;29948;-1
174;29950;-1
174;29954;-1
174;29968;-1
174;29972;-1
174;29974;-1
174;29990;-1
174;29996;-1
174;30000;-1
174;30002;-1
174;30014;-1
174;30015;-1
174;30016;-1
174;30017;-1
174;30027;-1
174;30028;-1
174;30029;-1
174;30032;-1
174;30040;-1
174;30041;-1
174;30050;-1
174;30079;-1
174;30083;-1
174;30093;-1
174;30094;-1
174;30103;-1
174;30105;-1
174;30111;-1
174;30140;-1
174;30148;-1
174;30149;-1
174;30150;-1
174;30162;-1
174;30174;-1
174;30192;-1
174;30194;-1
174;30201;-1
174;30207;-1
174;30208;-1
174;30212;-1
174;30216;-1
174;30221;-1
174;30237;-1
174;30266;-1
174;30267;-1
174;30278;-1
174;30281;-1
174;30282;-1
174;30283;-1
174;30292;-1
174;30302;-1
174;30350;-1
174;30355;-1
174;30364;-1
174;30365;-1
174;30366;-1
174;30373;-1
174;30394;-1
174;30395;-1
174;30417;-1
174;30421;-1
174;30441;-1
174;30446;-1
174;30447;-1
174;30454;-1
174;30462;-1
174;30474;-1
174;30477;-1
174;30478;-1
174;30481;-1
174;30489;-1
174;30491;-1
174;30494;-1
174;30501;-1
174;30503;-1
174;30507;-1
174;30529;-1
174;30539;-1
174;30556;-1
174;30568;-1
174;30578;-1
174;30590;-1
174;30593;-1
174;30600;-1
174;30612;-1
174;30615;-1
174;30617;-1
174;30633;-1
174;30641;-1
174;30646;-1
174;30654;-1
174;30655;-1
174;30656;-1
174;30676;-1
174;30691;-1
174;30693;-1
174;30706;-1
174;30709;-1
174;30721;-1
174;30736;-1
174;30737;-1
174;30741;-1
174;30742;-1
174;30798;-1
174;30803;-1
174;30818;-1
174;30838;-1
174;30848;-1
174;30893;-1
174;30914;-1
174;30919;-1
174;30925;-1
174;30931;-1
174;30933;-1
174;30938;-1
174;30950;-1
174;30967;-1
174;30975;-1
174;30981;-1
174;30990;-1
174;30998;-1
174;30999;-1
174;31015;-1
174;31027;-1
174;31034;-1
174;31055;-1
174;31103;-1
174;31133;-1
174;31178;-1
174;31197;-1
174;31211;-1
174;31221;-1
174;31222;-1
174;31229;-1
174;31241;-1
174;31252;-1
174;31270;-1
174;31273;-1
174;31287;-1
174;31291;-1
174;31319;-1
174;31383;-1
174;31404;-1
174;31445;-1
174;31479;-1
174;31495;-1
174;31498;-1
174;31510;-1
174;31543;-1
174;31555;-1
174;31562;-1
174;31564;-1
174;31577;-1
174;31591;-1
174;31611;-1
174;31621;-1
174;31638;-1
174;31641;-1
174;31651;-1
174;31655;-1
174;31659;-1
174;31662;-1
174;31667;-1
174;31669;-1
174;31672;-1
174;31673;-1
174;31676;-1
174;31698;-1
174;31726;-1
174;31727;-1
174;31742;-1
174;31762;-1
174;31782;-1
174;31786;-1
174;31799;-1
174;31829;-1
174;31833;-1
174;31840;-1
174;31844;-1
174;31845;-1
174;31851;-1
174;31852;-1
174;31864;-1
174;31877;-1
174;31886;-1
174;31898;-1
174;31915;-1
174;31939;-1
174;31940;-1
174;31950;-1
174;31953;-1
174;31958;-1
174;31970;-1
174;31976;-1
174;31980;-1
174;31982;-1
174;31983;-1
174;31989;-1
174;32001;-1
174;32002;-1
174;32003;-1
174;32015;-1
174;32035;-1
174;32046;-1
174;32047;-1
174;32048;-1
174;32049;-1
174;32050;-1
174;32051;-1
174;32052;-1
174;32061;-1
174;32063;-1
174;32064;-1
174;32083;-1
174;32097;-1
174;32098;-1
174;32100;-1
174;32102;-1
174;32113;-1
174;32122;-1
174;32151;-1
174;32157;-1
174;32160;-1
174;32161;-1
174;32162;-1
174;32171;-1
174;32181;-1
174;32213;-1
174;32222;-1
174;32228;-1
174;32229;-1
174;32235;-1
174;32244;-1
174;32245;-1
174;32250;-1
174;32257;-1
174;32277;-1
174;32293;-1
174;32308;-1
174;32313;-1
174;32314;-1
174;32321;-1
174;32326;-1
174;32329;-1
174;32330;-1
174;32334;-1
174;32336;-1
174;32338;-1
174;32347;-1
174;32348;-1
174;32354;-1
174;32355;-1
174;32373;-1
174;32389;-1
174;32392;-1
174;32393;-1
174;32402;-1
174;32413;-1
174;32422;-1
174;32425;-1
174;32432;-1
174;32445;-1
174;32446;-1
174;32448;-1
174;32452;-1
174;32454;-1
174;32474;-1
174;32489;-1
174;32493;-1
174;32505;-1
174;32506;-1
174;32512;-1
174;32524;-1
174;32534;-1
174;32540;-1
174;32545;-1
174;32554;-1
174;32559;-1
174;32560;-1
174;32562;-1
174;32564;-1
174;32576;-1
174;32580;-1
174;32585;-1
174;32607;-1
174;32612;-1
174;32613;-1
174;32621;-1
174;32627;-1
174;32628;-1
174;32629;-1
174;32634;-1
174;32638;-1
174;32646;-1
174;32650;-1
174;32654;-1
174;32658;-1
174;32663;-1
174;32677;-1
174;32703;-1
174;32715;-1
174;32736;-1
174;32744;-1
174;32748;-1
174;32761;-1
174;32762;-1
174;32767;-1
174;32770;-1
174;32772;-1
174;32773;-1
174;32778;-1
174;32780;-1
174;32782;-1
174;32784;-1
174;32817;-1
174;32829;-1
174;32832;-1
174;32837;-1
174;32841;-1
174;32844;-1
174;32846;-1
174;32863;-1
174;32867;-1
174;32869;-1
174;32874;-1
174;32883;-1
174;32884;-1
174;32889;-1
174;32890;-1
174;32899;-1
174;32901;-1
174;32914;-1
174;32920;-1
174;32934;-1
174;32936;-1
174;32938;-1
174;32939;-1
174;32941;-1
174;32945;-1
174;32973;-1
174;32975;-1
174;32987;-1
174;33001;-1
174;33007;-1
174;33011;-1
174;33022;-1
174;33023;-1
174;33024;-1
174;33025;-1
174;33028;-1
174;33032;-1
174;33047;-1
174;33055;-1
174;33058;-1
174;33063;-1
174;33065;-1
174;33101;-1
174;33104;-1
174;33119;-1
174;33123;-1
174;33130;-1
174;33131;-1
174;33132;-1
174;33133;-1
174;33139;-1
174;33151;-1
174;33154;-1
174;33164;-1
174;33169;-1
174;33170;-1
174;33176;-1
174;33180;-1
174;33182;-1
174;33192;-1
174;33197;-1
174;33203;-1
174;33215;-1
174;33223;-1
174;33224;-1
174;33227;-1
174;33231;-1
174;33249;-1
174;33257;-1
174;33275;-1
174;33280;-1
174;33292;-1
174;33293;-1
174;33302;-1
174;33310;-1
174;33313;-1
174;33316;-1
174;33345;-1
174;33366;-1
174;33369;-1
174;33371;-1
174;33373;-1
174;33376;-1
174;33377;-1
174;33389;-1
174;33400;-1
174;33402;-1
174;33410;-1
174;33422;-1
174;33433;-1
174;33436;-1
174;33438;-1
174;33442;-1
174;33451;-1
174;33470;-1
174;33480;-1
174;33481;-1
174;33483;-1
174;33487;-1
174;33494;-1
174;33515;-1
174;33517;-1
174;33525;-1
174;33540;-1
174;33541;-1
174;33544;-1
174;33552;-1
174;33554;-1
174;33562;-1
174;33565;-1
174;33570;-1
174;33573;-1
174;33588;-1
174;33597;-1
174;33604;-1
174;33618;-1
174;33673;-1
174;33675;-1
174;33679;-1
174;33693;-1
174;33703;-1
174;33705;-1
174;33724;-1
174;33725;-1
174;33739;-1
174;33748;-1
174;33749;-1
174;33761;-1
174;33762;-1
174;33763;-1
174;33802;-1
174;33811;-1
174;33828;-1
174;33835;-1
174;33854;-1
174;33915;-1
174;33920;-1
174;33922;-1
174;33923;-1
174;33933;-1
174;33941;-1
174;33958;-1
174;33965;-1
174;33983;-1
174;33986;-1
174;34002;-1
174;34012;-1
174;34056;-1
174;34079;-1
174;34081;-1
174;34087;-1
174;34110;-1
174;34119;-1
174;34123;-1
174;34141;-1
174;34173;-1
174;34177;-1
174;34235;-1
174;34245;-1
174;34270;-1
174;34279;-1
174;34288;-1
174;34293;-1
174;34305;-1
174;34309;-1
174;34358;-1
174;34407;-1
174;34499;-1
174;34523;-1
174;34525;-1
174;34526;-1
174;34536;-1
174;34547;-1
174;34549;-1
174;34555;-1
174;34572;-1
174;34594;-1
174;34654;-1
174;34659;-1
174;34660;-1
174;34683;-1
174;34695;-1
174;34704;-1
174;34716;-1
174;34746;-1
174;34748;-1
174;34749;-1
174;34756;-1
174;34758;-1
174;34761;-1
174;34768;-1
174;34779;-1
174;34783;-1
174;34788;-1
174;34803;-1
174;34809;-1
174;34830;-1
174;34863;-1
174;34867;-1
174;34868;-1
174;34931;-1
174;34933;-1
174;34934;-1
174;34949;-1
174;34967;-1
174;34970;-1
174;34977;-1
174;34993;-1
174;35001;-1
174;35007;-1
174;35012;-1
174;35017;-1
174;35027;-1
174;35028;-1
174;35030;-1
174;35152;-1
174;35167;-1
174;35171;-1
174;35176;-1
174;35179;-1
174;35193;-1
174;35224;-1
174;35236;-1
174;35260;-1
174;35283;-1
174;35297;-1
174;35330;-1
174;35339;-1
174;35366;-1
174;35369;-1
174;35383;-1
174;35391;-1
174;35399;-1
174;35425;-1
174;35429;-1
174;35432;-1
174;35456;-1
174;35574;-1
174;35579;-1
174;35593;-1
174;35612;-1
174;35625;-1
174;35635;-1
174;35662;-1
174;35665;-1
174;35669;-1
174;35670;-1
174;35699;-1
174;35706;-1
174;35733;-1
174;35787;-1
174;35788;-1
174;35798;-1
174;35825;-1
174;35826;-1
174;35833;-1
174;35838;-1
174;35840;-1
174;35843;-1
174;35847;-1
174;35849;-1
174;35870;-1
174;35873;-1
174;35881;-1
174;35884;-1
174;35893;-1
174;35908;-1
174;35913;-1
174;35914;-1
174;35916;-1
174;35918;-1
174;35928;-1
174;35932;-1
174;35953;-1
174;35959;-1
174;35962;0
174;35965;-1
174;35971;-1
174;35973;-1
174;35975;-1
174;35976;-1
174;35978;-1
174;35986;-1
174;35987;-1
174;35990;-1
174;36007;-1
174;36012;-1
174;36024;-1
174;36033;-1
174;36036;-1
174;36041;-1
174;36052;-1
174;36053;-1
174;36054;-1
174;36062;-1
174;36063;-1
174;36080;-1
174;36082;-1
174;36083;-1
174;36086;-1
174;36101;-1
174;36105;-1
174;36127;-1
174;36131;-1
174;36145;-1
174;36147;-1
174;36149;-1
174;36180;-1
174;36188;-1
174;36190;-1
174;36200;-1
174;36212;-1
174;36213;-1
174;36218;-1
174;36224;-1
174;36225;-1
174;36226;-1
174;36227;-1
174;36230;-1
174;36236;-1
174;36243;-1
174;36252;-1
174;36253;-1
174;36255;-1
174;36256;-1
174;36261;-1
174;36265;-1
174;36266;-1
174;36271;-1
174;36283;-1
174;36295;-1
174;36296;-1
174;36323;-1
174;36324;-1
174;36336;-1
174;36347;-1
174;36357;-1
174;36388;-1
174;36394;-1
174;36408;-1
174;36416;-1
174;36417;-1
174;36419;-1
174;36424;-1
174;36436;-1
174;36438;-1
174;36443;-1
174;36444;-1
174;36446;-1
174;36454;-1
174;36459;-1
174;36471;-1
174;36475;-1
174;36482;-1
174;36489;-1
174;36493;-1
174;36497;-1
174;36498;-1
174;36503;-1
174;36529;-1
174;36535;-1
174;36539;-1
174;36543;-1
174;36601;-1
174;36613;-1
174;36615;-1
174;36645;-1
174;36655;-1
174;36658;-1
174;36660;-1
174;36661;-1
174;36667;-1
174;36671;-1
174;36702;-1
174;36715;-1
174;36734;-1
174;36776;-1
174;36792;-1
174;36820;-1
174;36860;-1
174;36925;-1
174;36944;-1
174;36958;-1
174;37009;-1
174;37054;-1
174;37094;-1
174;37100;-1
174;37173;-1
174;37179;-1
174;37187;-1
174;37203;-1
174;37271;-1
174;37284;-1
174;37292;-1
174;37353;-1
174;37427;-1
174;37430;-1
174;37451;-1
174;37649;-1
174;37662;-1
174;37678;-1
174;37693;-1
174;38001;-1
174;38082;-1
174;38176;-1
174;38193;-1
174;38332;-1
174;38441;-1
174;38726;-1
174;38880;-1
174;38930;-1
174;38949;-1
174;38963;-1
174;38966;-1
174;38989;-1
174;39020;-1
174;39093;-1
174;39097;-1
174;39103;-1
174;39120;-1
174;39122;-1
174;39180;-1
174;39184;-1
174;39202;-1
174;39216;-1
174;39223;-1
174;39233;-1
174;39279;-1
174;39291;-1
174;39295;-1
174;39318;-1
174;39386;-1
174;39392;0
174;39405;-1
174;39449;-1
174;39451;-1
174;39470;-1
174;39477;-1
174;39480;-1
174;39506;-1
174;39537;-1
174;39572;-1
174;39579;-1
174;39582;-1
174;39591;-1
174;39600;-1
174;39603;-1
174;39605;-1
174;39628;-1
174;39633;-1
174;39638;-1
174;39642;-1
174;39647;-1
174;39651;0
174;39694;-1
174;39704;-1
174;39723;-1
174;39756;-1
174;39780;-1
174;39783;-1
174;39816;-1
174;39832;-1
174;39846;-1
174;39849;-1
174;39905;-1
174;39923;-1
174;39925;-1
174;39939;-1
174;39957;-1
174;39964;-1
174;39967;-1
174;39968;-1
174;39972;-1
174;40005;-1
174;40016;-1
174;40024;-1
174;40028;-1
174;40034;-1
174;40057;-1
174;40064;-1
174;40065;-1
174;40068;-1
174;40076;-1
174;40081;-1
174;40092;-1
174;40099;-1
174;40106;-1
174;40109;-1
174;40111;-1
174;40129;-1
174;40136;-1
174;40146;-1
174;40148;-1
174;40153;-1
174;40154;-1
174;40156;-1
174;40166;-1
174;40167;-1
174;40179;-1
174;40181;-1
174;40185;-1
174;40191;-1
174;40195;-1
174;40196;-1
174;40197;-1
174;40212;-1
174;40217;-1
174;40220;-1
174;40224;-1
174;40225;-1
174;40243;-1
174;40244;-1
174;40249;-1
174;40255;-1
174;40274;-1
174;40285;-1
174;40290;-1
174;40293;-1
174;40296;-1
174;40303;-1
174;40325;-1
174;40327;-1
174;40328;-1
174;40344;-1
174;40353;-1
174;40360;-1
174;40385;-1
174;40386;-1
174;40387;-1
174;40395;-1
174;40397;-1
174;40415;-1
174;40418;-1
174;40429;-1
174;40437;-1
174;40461;-1
174;40463;-1
174;40467;-1
174;40496;-1
174;40506;-1
174;40511;-1
174;40512;-1
174;40513;-1
174;40541;-1
174;40545;-1
174;40551;-1
174;40558;-1
174;40566;-1
174;40571;-1
174;40577;-1
174;40579;-1
174;40581;-1
174;40584;-1
174;40586;-1
174;40589;-1
174;40601;-1
174;40604;-1
174;40614;-1
174;40621;-1
174;40640;-1
174;40645;-1
174;40669;-1
174;40672;-1
174;40678;-1
174;40683;-1
174;40686;-1
174;40694;-1
174;40695;-1
174;40700;-1
174;40702;-1
174;40704;-1
174;40712;-1
174;40719;-1
174;40722;-1
174;40726;-1
174;40727;-1
174;40748;-1
174;40773;-1
174;40781;-1
174;40784;-1
174;40785;-1
174;40787;-1
174;40788;-1
174;40807;-1
174;40811;-1
174;40824;-1
174;40825;-1
174;40827;-1
174;40829;-1
174;40833;-1
174;40840;-1
174;40841;-1
174;40866;-1
174;40881;-1
174;40889;-1
174;40890;-1
174;40893;-1
174;40895;-1
174;40898;-1
174;40909;-1
174;40925;-1
174;40928;-1
174;40930;-1
174;40937;-1
174;40948;-1
174;40988;-1
174;41000;-1
174;41012;-1
174;41046;-1
174;41073;-1
174;41107;-1
174;41108;-1
174;41135;-1
174;41157;-1
174;41175;-1
174;41230;0
174;41231;-1
174;41266;-1
174;41268;-1
174;41342;-1
174;41357;-1
174;41393;-1
174;41397;-1
174;41400;-1
174;41412;-1
174;41420;-1
174;41454;-1
174;41471;-1
174;41480;-1
174;41495;-1
174;41497;-1
174;41524;-1
174;41541;-1
174;41553;-1
174;41562;-1
174;41569;-1
174;41596;-1
174;41604;-1
174;41622;-1
174;41623;-1
174;41625;-1
174;41665;-1
174;41676;-1
174;41690;-1
174;41695;-1
174;41765;0
174;41788;-1
174;41811;-1
174;41849;-1
174;41868;-1
174;41887;-1
174;41894;-1
174;41906;-1
174;41909;-1
174;41931;-1
174;41936;-1
174;41961;-1
174;41998;-1
174;42004;-1
174;42010;-1
174;42020;-1
174;42040;-1
174;42077;-1
174;42078;-1
174;42084;-1
174;42093;-1
174;42102;-1
174;42158;-1
174;42162;-1
174;42177;-1
174;42184;-1
174;42208;-1
174;42220;-1
174;42228;-1
174;42248;-1
174;42262;-1
174;42303;-1
174;42325;-1
174;42331;-1
174;42344;-1
174;42346;-1
174;42353;-1
174;42390;-1
174;42392;-1
174;42400;-1
174;42416;-1
174;42449;-1
174;42455;-1
174;42456;-1
174;42466;-1
174;42467;-1
174;42473;-1
174;42487;-1
174;42517;-1
174;42525;-1
174;42541;-1
174;42543;-1
174;42567;-1
174;42570;-1
174;42587;-1
174;42600;-1
174;42612;-1
174;42622;-1
174;42633;-1
174;42652;-1
174;42656;-1
174;42695;-1
174;42732;-1
174;42733;-1
174;42739;-1
174;42755;-1
174;42760;-1
174;42795;-1
174;42841;-1
174;42845;-1
174;42875;-1
174;42925;-1
174;42936;-1
174;42947;-1
174;42949;-1
174;42958;-1
174;42970;-1
174;42973;-1
174;42979;-1
174;43009;-1
174;43024;-1
174;43057;-1
174;43061;-1
174;43089;-1
174;43110;-1
174;43118;-1
174;43142;-1
174;43157;-1
174;43160;-1
174;43192;-1
174;43195;-1
174;43198;-1
174;43205;-1
174;43207;-1
174;43284;-1
174;43289;-1
174;43291;-1
174;43311;-1
174;43323;-1
174;43350;-1
174;43367;-1
174;43376;-1
174;43383;-1
174;43391;-1
174;43404;-1
174;43406;-1
174;43515;-1
174;43519;-1
174;43545;-1
174;43566;-1
174;43570;-1
174;43573;-1
174;43578;-1
174;43599;-1
174;43623;-1
174;43646;-1
174;43668;-1
174;43669;-1
174;43679;-1
174;43717;-1
174;43751;-1
174;43829;-1
174;43833;-1
174;43858;-1
174;43893;-1
174;43948;-1
174;43957;-1
174;43996;-1
174;44000;-1
174;44009;-1
174;44033;-1
174;44034;-1
174;44050;-1
174;44053;-1
174;44099;-1
174;44141;-1
174;44150;-1
174;44160;-1
174;44185;-1
174;44196;-1
174;44212;-1
174;44226;-1
174;44251;-1
174;44295;-1
174;44302;-1
174;44306;-1
174;44312;-1
174;44368;-1
174;44371;-1
174;44384;-1
174;44418;-1
174;44422;-1
174;44431;-1
174;44444;-1
174;44451;-1
174;44468;-1
174;44494;-1
174;44497;-1
174;44513;-1
